City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country,Date
0,Castro,-24.7911,-50.0119,80.06,44,17,1.99,few clouds,BR,2022-02-12 19:27:31
1,Ushuaia,-54.8,-68.3,47.86,53,40,37.98,scattered clouds,AR,2022-02-12 19:27:31
2,Matara,5.9485,80.5353,75.33,91,100,4.18,overcast clouds,LK,2022-02-12 19:27:32
3,Bredasdorp,-34.5322,20.0403,68.29,76,100,5.37,overcast clouds,ZA,2022-02-12 19:27:32
4,Lagoa,39.05,-27.9833,60.17,88,100,22.66,overcast clouds,PT,2022-02-12 19:27:33
5,East London,-33.0153,27.9116,77.43,86,0,12.86,clear sky,ZA,2022-02-12 19:27:33
6,Krasnoselkup,65.7,82.4667,-6.47,91,6,12.17,clear sky,RU,2022-02-12 19:27:33
7,Rodrigues Alves,-7.738,-72.6509,80.8,71,100,3.33,overcast clouds,BR,2022-02-12 19:27:34
8,Puerto Cabezas,14.0351,-83.3888,84.16,74,75,6.91,broken clouds,NI,2022-02-12 19:27:34
9,Georgetown,5.4112,100.3354,81.95,78,20,5.75,few clouds,MY,2022-02-12 19:23:26
10,Rosetta,31.4044,30.4164,57.02,77,0,13.53,clear sky,EG,2022-02-12 19:27:35
11,Iqaluit,63.7506,-68.5145,-22.27,57,40,0.0,scattered clouds,CA,2022-02-12 19:27:35
12,Talara,-4.5772,-81.2719,84.96,51,0,12.66,clear sky,PE,2022-02-12 19:24:02
13,Qaanaaq,77.484,-69.3632,-20.29,47,0,8.5,clear sky,GL,2022-02-12 19:27:36
14,Abu Dhabi,24.4667,54.3667,71.71,67,0,3.44,clear sky,AE,2022-02-12 19:23:05
15,Kidal,18.4411,1.4078,75.63,10,0,7.87,clear sky,ML,2022-02-12 19:27:37
16,Kashan,33.9831,51.4364,51.39,76,0,0.0,clear sky,IR,2022-02-12 19:27:37
17,Cape Town,-33.9258,18.4232,71.1,81,0,16.11,clear sky,ZA,2022-02-12 19:26:49
18,Comodoro Rivadavia,-45.8667,-67.5,85.86,23,0,11.5,clear sky,AR,2022-02-12 19:27:37
19,Hermanus,-34.4187,19.2345,68.81,86,100,8.14,overcast clouds,ZA,2022-02-12 19:27:38
20,Tasiilaq,65.6145,-37.6368,10.56,65,100,3.67,overcast clouds,GL,2022-02-12 19:27:38
21,Rocha,-34.4833,-54.3333,67.08,96,100,14.9,overcast clouds,UY,2022-02-12 19:26:26
22,Dikson,73.5069,80.5464,-2.11,77,100,27.42,overcast clouds,RU,2022-02-12 19:27:39
23,La Rioja,42.25,-2.5,49.05,92,100,3.71,overcast clouds,ES,2022-02-12 19:27:39
24,Sinnamary,5.3833,-52.95,79.25,85,73,12.1,light rain,GF,2022-02-12 19:27:40
25,Storsteinnes,69.2408,19.2344,21.2,94,59,5.19,broken clouds,NO,2022-02-12 19:27:40
26,Matagami,49.7502,-77.6328,-12.89,64,0,12.66,clear sky,CA,2022-02-12 19:27:40
27,Talnakh,69.4865,88.3972,-8.34,79,12,9.62,few clouds,RU,2022-02-12 19:27:41
28,Reshetylivka,49.565,34.0782,29.75,85,13,10.6,few clouds,UA,2022-02-12 19:27:41
29,Jamestown,42.097,-79.2353,31.08,63,100,9.22,overcast clouds,US,2022-02-12 19:25:45
30,Nalut,30.3333,10.85,57.04,29,100,9.24,overcast clouds,LY,2022-02-12 19:27:42
31,Port Alfred,-33.5906,26.891,75.87,91,1,13.15,clear sky,ZA,2022-02-12 19:27:43
32,Port Elizabeth,-33.918,25.5701,73.69,94,100,5.75,overcast clouds,ZA,2022-02-12 19:27:43
33,Wood Dale,41.9634,-87.979,21.7,53,40,8.05,scattered clouds,US,2022-02-12 19:27:44
34,Upernavik,72.7868,-56.1549,-3.98,98,100,15.19,overcast clouds,GL,2022-02-12 19:27:44
35,Taltal,-25.4,-70.4833,70.97,70,22,6.87,few clouds,CL,2022-02-12 19:27:44
36,Siderno,38.2779,16.302,57.83,83,100,3.91,overcast clouds,IT,2022-02-12 19:27:45
37,Hambantota,6.1241,81.1185,76.44,85,100,9.86,overcast clouds,LK,2022-02-12 19:27:04
38,Sept-Iles,50.2001,-66.3821,34.05,88,100,4.61,overcast clouds,CA,2022-02-12 19:25:19
39,Punta Arenas,-53.15,-70.9167,57.31,44,40,35.68,scattered clouds,CL,2022-02-12 19:25:35
40,Arraial Do Cabo,-22.9661,-42.0278,80.46,69,75,8.05,light rain,BR,2022-02-12 19:23:11
41,Banyo,6.75,11.8167,73.87,19,12,3.71,few clouds,CM,2022-02-12 19:27:46
42,Saldanha,-33.0117,17.9442,66.81,84,100,13.96,overcast clouds,ZA,2022-02-12 19:27:46
43,Cururupu,-1.8283,-44.8683,78.67,88,97,4.56,overcast clouds,BR,2022-02-12 19:28:47
44,Gracias,14.5833,-88.5833,86.02,40,0,6.08,clear sky,HN,2022-02-12 19:28:47
45,Klaksvik,62.2266,-6.589,38.32,88,100,9.86,overcast clouds,FO,2022-02-12 19:28:48
46,Sao Borja,-28.6606,-56.0044,91.98,38,11,14.36,few clouds,BR,2022-02-12 19:28:48
47,Adrar,20.5022,-10.0711,69.48,18,2,10.07,clear sky,MR,2022-02-12 19:28:48
48,Hauterive,46.0901,3.4459,38.16,70,100,2.89,overcast clouds,FR,2022-02-12 19:28:49
49,Tessalit,20.1986,1.0114,72.34,11,1,9.48,clear sky,ML,2022-02-12 19:28:49
50,Chaman,30.9236,66.4512,50.67,28,0,3.27,clear sky,PK,2022-02-12 19:28:50
51,Sucua,-2.4667,-78.1667,77.74,78,75,3.44,light rain,EC,2022-02-12 19:28:50
52,Grand Gaube,-20.0064,57.6608,81.0,84,8,3.0,clear sky,MU,2022-02-12 19:28:50
53,Mar Del Plata,-38.0023,-57.5575,64.42,70,40,18.41,scattered clouds,AR,2022-02-12 19:28:51
54,Trincomalee,8.5711,81.2335,78.84,84,93,14.72,overcast clouds,LK,2022-02-12 19:28:51
55,Amapa,1.0,-52.0,81.45,76,93,4.25,overcast clouds,BR,2022-02-12 19:28:52
56,Bandarbeyla,9.4942,50.8122,76.42,66,100,12.88,overcast clouds,SO,2022-02-12 19:28:52
57,Ventspils,57.3894,21.5606,37.33,70,40,23.02,scattered clouds,LV,2022-02-12 19:28:52
58,Geraldton,-28.7667,114.6,70.21,73,3,17.27,clear sky,AU,2022-02-12 19:28:53
59,New Richmond,45.123,-92.5366,5.09,43,100,4.61,overcast clouds,US,2022-02-12 19:28:53
60,Coquimbo,-29.9533,-71.3436,71.33,64,20,13.8,few clouds,CL,2022-02-12 19:28:54
61,Saint-Philippe,-21.3585,55.7679,78.35,85,19,10.4,few clouds,RE,2022-02-12 19:28:54
62,Cairo,30.0626,31.2497,60.22,58,0,11.5,clear sky,EG,2022-02-12 19:24:47
63,Ciudad Real,39.0,-4.0,55.11,68,85,3.0,overcast clouds,ES,2022-02-12 19:28:55
64,Saint Anthony,45.0205,-93.218,4.66,62,100,6.91,overcast clouds,US,2022-02-12 19:28:55
65,Boca Do Acre,-8.7522,-67.3978,91.47,49,81,3.65,broken clouds,BR,2022-02-12 19:28:55
66,Muros,42.7762,-9.0603,53.24,85,20,4.68,few clouds,ES,2022-02-12 19:28:56
67,Bengkulu,-3.8004,102.2655,75.92,84,79,4.29,broken clouds,ID,2022-02-12 19:28:56
68,Ceres,37.5949,-120.9577,77.68,59,0,0.0,clear sky,US,2022-02-12 19:28:57
69,Novosheshminsk,55.0651,51.2338,25.86,96,100,8.7,light snow,RU,2022-02-12 19:28:57
70,Busselton,-33.65,115.3333,56.08,74,0,12.41,clear sky,AU,2022-02-12 19:28:57
71,Santa Cruz,-17.8,-63.1667,84.25,54,75,18.41,light rain,BO,2022-02-12 19:28:58
72,Naberera,-4.2,36.9333,64.87,84,100,4.45,light rain,TZ,2022-02-12 19:28:58
73,Marystown,47.1666,-55.1483,43.86,100,37,11.99,scattered clouds,CA,2022-02-12 19:28:59
74,Salta,-24.7859,-65.4117,66.49,82,100,9.22,overcast clouds,AR,2022-02-12 19:24:39
75,Dombarovskiy,50.7587,59.5386,27.0,91,100,25.32,overcast clouds,RU,2022-02-12 19:28:59
76,Koygorodok,60.445,50.9968,11.48,98,77,4.09,broken clouds,RU,2022-02-12 19:29:00
77,Nanortalik,60.1432,-45.2371,30.4,97,100,6.31,light snow,GL,2022-02-12 19:29:00
78,Quirinopolis,-18.4483,-50.4517,82.0,70,43,6.58,scattered clouds,BR,2022-02-12 19:29:01
79,Ribeira Grande,38.5167,-28.7,63.0,77,40,20.71,scattered clouds,PT,2022-02-12 19:29:01
80,Mizdah,31.4451,12.9801,54.32,46,1,3.2,clear sky,LY,2022-02-12 19:29:01
81,Pangnirtung,66.1451,-65.7125,-2.2,78,100,3.44,light snow,CA,2022-02-12 19:29:02
82,Cap Malheureux,-19.9842,57.6142,81.09,84,7,3.0,clear sky,MU,2022-02-12 19:29:02
83,Chuy,-33.6971,-53.4616,72.25,87,100,9.19,overcast clouds,UY,2022-02-12 19:29:03
84,Luderitz,-26.6481,15.1594,73.58,70,3,7.18,clear sky,NA,2022-02-12 19:29:03
85,Rio Branco,-9.9747,-67.81,81.21,78,40,3.44,scattered clouds,BR,2022-02-12 19:29:04
86,Falavarjan,32.5553,51.5097,38.88,66,99,9.42,overcast clouds,IR,2022-02-12 19:29:04
87,Hithadhoo,-0.6,73.0833,81.5,68,100,9.35,overcast clouds,MV,2022-02-12 19:28:59
88,Sayyan,15.1718,44.3244,57.24,34,100,3.29,overcast clouds,YE,2022-02-12 19:30:05
89,Souillac,-20.5167,57.5167,80.98,83,40,6.91,light rain,MU,2022-02-12 19:30:06
90,Zabid,14.1951,43.3152,75.96,71,64,3.6,broken clouds,YE,2022-02-12 19:30:06
91,Houma,29.5958,-90.7195,71.01,60,40,11.5,scattered clouds,US,2022-02-12 19:29:42
92,Longyearbyen,78.2186,15.6401,8.44,78,0,9.22,clear sky,SJ,2022-02-12 19:30:07
93,Santiago,-33.4569,-70.6483,93.29,21,0,17.27,clear sky,CL,2022-02-12 19:29:01
94,Rochefort,45.9167,-1.0,44.56,85,9,5.01,clear sky,FR,2022-02-12 19:30:08
95,Qasigiannguit,68.8193,-51.1922,25.05,87,100,12.97,light snow,GL,2022-02-12 19:30:09
96,Trelew,-43.249,-65.3051,87.78,12,98,2.42,overcast clouds,AR,2022-02-12 19:30:09
97,Taloda,21.5667,74.2167,69.98,31,36,1.52,scattered clouds,IN,2022-02-12 19:30:10
98,Sao Filipe,14.8961,-24.4956,78.35,46,77,20.02,broken clouds,CV,2022-02-12 19:30:10
99,Quarai,-30.3875,-56.4514,79.16,58,87,17.72,overcast clouds,BR,2022-02-12 19:30:11
100,Sandur,15.1,76.55,70.14,45,3,3.91,clear sky,IN,2022-02-12 19:30:11
101,Torbay,47.6666,-52.7314,45.75,80,100,14.97,overcast clouds,CA,2022-02-12 19:30:11
102,Gerash,27.6652,54.1371,59.14,50,81,0.67,broken clouds,IR,2022-02-12 19:30:12
103,Walvis Bay,-22.9575,14.5053,72.55,73,83,4.61,light rain,NA,2022-02-12 19:30:12
104,Callaway,30.153,-85.5699,67.17,71,100,5.01,overcast clouds,US,2022-02-12 19:30:13
105,Cidreira,-30.1811,-50.2056,77.52,71,1,18.95,clear sky,BR,2022-02-12 19:30:13
106,Victoria,22.2855,114.1577,65.25,89,97,8.99,overcast clouds,HK,2022-02-12 19:30:13
107,Mahebourg,-20.4081,57.7,80.89,83,40,6.91,scattered clouds,MU,2022-02-12 19:30:14
108,Lesnoy,57.6198,63.0784,-1.07,100,98,4.0,overcast clouds,RU,2022-02-12 19:30:14
109,Paamiut,61.994,-49.6678,19.99,95,100,11.39,light snow,GL,2022-02-12 19:30:15
110,Codrington,-38.2667,141.9667,69.67,49,100,11.9,overcast clouds,AU,2022-02-12 19:30:15
111,Moundou,8.5667,16.0833,82.54,13,53,4.18,broken clouds,TD,2022-02-12 19:30:16
112,Cravo Norte,6.3017,-70.2041,95.52,30,77,8.57,broken clouds,CO,2022-02-12 19:30:16
113,Paramonga,-10.6667,-77.8333,74.88,70,29,10.56,scattered clouds,PE,2022-02-12 19:30:17
114,Abha,18.2164,42.5053,57.45,82,3,0.0,clear sky,SA,2022-02-12 19:30:17
115,Port Blair,11.6667,92.75,77.04,78,20,3.44,mist,IN,2022-02-12 19:30:17
116,Miraflores,19.2167,-98.8083,68.04,34,100,7.16,overcast clouds,MX,2022-02-12 19:30:18
117,Bonavista,48.6499,-53.1147,41.11,80,100,24.11,overcast clouds,CA,2022-02-12 19:30:18
118,Los Llanos De Aridane,28.6585,-17.9182,62.35,80,40,14.97,scattered clouds,ES,2022-02-12 19:30:18
119,Eirunepe,-6.6603,-69.8736,84.94,69,80,3.4,broken clouds,BR,2022-02-12 19:30:19
120,Staroleushkovskaya,45.9906,39.7631,41.14,84,100,15.48,light rain,RU,2022-02-12 19:30:19
121,Lithakia,37.7167,20.8333,53.58,66,100,2.26,overcast clouds,GR,2022-02-12 19:30:20
122,Ponta Do Sol,32.6667,-17.1,63.23,53,28,4.99,scattered clouds,PT,2022-02-12 19:30:20
123,Ostrovnoy,68.0531,39.5131,9.73,95,57,6.24,broken clouds,RU,2022-02-12 19:30:21
124,Hobyo,5.3505,48.5268,77.13,70,92,15.01,overcast clouds,SO,2022-02-12 19:30:21
125,Saint George,37.1041,-113.5841,66.67,19,0,3.44,clear sky,US,2022-02-12 19:26:29
126,Bumba,2.1833,22.4667,78.84,52,96,3.49,overcast clouds,CD,2022-02-12 19:30:21
127,Ngaoundere,7.3167,13.5833,68.76,18,38,5.17,scattered clouds,CM,2022-02-12 19:30:22
128,Colares,38.7992,-9.4469,57.29,72,20,15.01,few clouds,PT,2022-02-12 19:30:22
129,Qaqortoq,60.7167,-46.0333,30.7,98,100,2.59,snow,GL,2022-02-12 19:30:23
130,Cayenne,4.9333,-52.3333,80.64,87,75,10.36,broken clouds,GF,2022-02-12 19:30:23
131,Begunitsy,59.5855,29.3176,33.3,96,100,13.96,light snow,RU,2022-02-12 19:30:23
132,Thunder Bay,48.4001,-89.3168,0.28,50,75,5.75,broken clouds,CA,2022-02-12 19:28:24
133,Skibbereen,51.55,-9.2667,48.0,90,100,12.68,overcast clouds,IE,2022-02-12 19:30:24
134,Madimba,-10.4,40.3333,77.79,87,100,5.99,light rain,TZ,2022-02-12 19:30:24
135,Pontes E Lacerda,-15.2261,-59.3353,79.93,91,92,3.65,overcast clouds,BR,2022-02-12 19:30:25
136,Morondava,-20.2833,44.2833,81.61,82,99,6.2,overcast clouds,MG,2022-02-12 19:30:25
137,Antu,26.05,81.9167,51.84,57,0,4.63,clear sky,IN,2022-02-12 19:31:26
138,Dolores,-36.3132,-57.6792,70.09,32,9,17.6,clear sky,AR,2022-02-12 19:30:29
139,Santona,43.4439,-3.4576,54.36,82,99,2.24,overcast clouds,ES,2022-02-12 19:31:26
140,Faya,18.3851,42.4509,57.72,65,2,6.67,clear sky,SA,2022-02-12 19:31:27
141,Aleksandrov Gay,50.147,48.5704,22.68,97,100,1.14,overcast clouds,RU,2022-02-12 19:28:12
142,Mogadishu,2.0371,45.3438,77.34,80,100,19.57,overcast clouds,SO,2022-02-12 19:27:48
143,Birnin Kebbi,12.4539,4.1975,77.0,10,74,8.7,broken clouds,NG,2022-02-12 19:31:28
144,Havre-Saint-Pierre,50.2334,-63.5986,34.39,93,100,12.66,overcast clouds,CA,2022-02-12 19:31:28
145,Coihaique,-45.5752,-72.0662,84.81,36,0,4.61,clear sky,CL,2022-02-12 19:31:29
146,Itacoatiara,-3.1431,-58.4442,82.18,85,64,3.04,broken clouds,BR,2022-02-12 19:31:29
147,Marzuq,14.4,46.4667,63.77,69,11,3.67,few clouds,YE,2022-02-12 19:31:29
148,Mehamn,71.0357,27.8492,24.75,86,75,20.71,light snow,NO,2022-02-12 19:31:30
149,Vardo,70.3705,31.1107,25.84,69,13,13.73,few clouds,NO,2022-02-12 19:31:30
150,Ilulissat,69.2167,-51.1,24.82,86,75,23.02,light shower snow,GL,2022-02-12 19:31:31
151,Nantucket,41.2835,-70.0995,55.62,76,0,16.11,clear sky,US,2022-02-12 19:31:31
152,Concepcion Del Uruguay,-32.4825,-58.2372,73.98,67,100,7.0,overcast clouds,AR,2022-02-12 19:31:31
153,Pabna,24.0,89.25,60.03,52,0,5.84,clear sky,BD,2022-02-12 19:31:32
154,Orebro,59.2741,15.2066,35.92,54,100,14.97,overcast clouds,SE,2022-02-12 19:31:32
155,Battle Creek,42.3212,-85.1797,23.38,44,100,8.05,overcast clouds,US,2022-02-12 19:27:12
156,Louis Trichardt,-23.0439,29.9032,66.34,61,4,3.36,clear sky,ZA,2022-02-12 19:31:33
157,Bambous Virieux,-20.3428,57.7575,80.85,83,40,6.91,moderate rain,MU,2022-02-12 19:31:34
158,Dhidhdhoo,6.8833,73.1,81.16,74,100,5.44,overcast clouds,MV,2022-02-12 19:31:35
159,Podgornoye,51.735,39.1496,30.42,74,0,13.42,clear sky,RU,2022-02-12 19:31:35
160,Tavda,58.0425,65.2726,-5.06,100,99,3.24,overcast clouds,RU,2022-02-12 19:31:35
161,Axim,4.8699,-2.2405,79.68,84,94,7.81,overcast clouds,GH,2022-02-12 19:31:36
162,Belyy Yar,53.6039,91.3903,-26.14,53,87,0.0,smoke,RU,2022-02-12 19:31:36
163,Limulunga,-15.0969,23.1376,67.68,91,99,4.45,light rain,ZM,2022-02-12 19:31:37
164,Allanridge,-27.7543,26.6438,65.61,84,24,1.95,few clouds,ZA,2022-02-12 19:31:37
165,Vila Velha,-20.3297,-40.2925,76.95,90,40,8.05,light rain,BR,2022-02-12 19:29:02
166,Aksum,14.1245,38.7244,61.5,58,6,5.06,clear sky,ET,2022-02-12 19:31:38
167,Aksay,47.26,39.87,41.25,84,100,14.0,overcast clouds,RU,2022-02-12 19:31:38
168,Tirlyanskiy,54.2109,58.5806,3.07,99,74,4.12,broken clouds,RU,2022-02-12 19:31:39
169,Clyde River,70.4692,-68.5914,-16.37,69,100,28.77,snow,CA,2022-02-12 19:31:39
170,Lukovetskiy,64.2956,41.9211,15.78,97,80,4.88,broken clouds,RU,2022-02-12 19:31:39
171,East Haddam,41.4532,-72.4612,59.45,50,82,12.1,broken clouds,US,2022-02-12 19:31:40
172,Yaya,56.206,86.44,-0.33,88,6,9.78,clear sky,RU,2022-02-12 19:31:40
173,Nizhnevartovsk,60.9344,76.5531,-4.99,77,20,11.18,few clouds,RU,2022-02-12 19:31:41
174,Lennoxtown,55.9726,-4.2,47.5,82,40,17.27,scattered clouds,GB,2022-02-12 19:31:41
175,Rome,34.257,-85.1647,68.22,44,0,4.61,clear sky,US,2022-02-12 19:30:50
176,Medea,36.2642,2.7539,41.45,94,98,3.11,overcast clouds,DZ,2022-02-12 19:31:42
177,Diffa,13.3154,12.6113,71.47,11,31,7.9,scattered clouds,NE,2022-02-12 19:31:42
178,Kruisfontein,-34.0033,24.7314,72.1,90,92,8.28,overcast clouds,ZA,2022-02-12 19:31:42
179,Mananjary,-21.2167,48.3333,73.44,89,9,7.67,clear sky,MG,2022-02-12 19:31:43
180,Dingle,10.9995,122.6711,74.17,93,28,7.72,scattered clouds,PH,2022-02-12 19:31:43
181,Kedgwick,47.6446,-67.3434,33.75,98,100,10.92,overcast clouds,CA,2022-02-12 19:32:54
182,Harer,9.3094,42.1258,58.77,63,73,10.27,broken clouds,ET,2022-02-12 19:32:55
183,Canutama,-6.5339,-64.3831,84.16,74,100,2.57,overcast clouds,BR,2022-02-12 19:32:56
184,Grindavik,63.8424,-22.4338,25.27,63,0,12.66,clear sky,IS,2022-02-12 19:32:57
185,Kattivakkam,13.2167,80.3167,80.08,77,6,8.21,clear sky,IN,2022-02-12 19:32:57
186,Ginda,30.6945,78.4932,39.74,32,0,7.61,clear sky,IN,2022-02-12 19:32:58
187,Issia,6.4922,-6.5856,80.87,44,15,3.67,few clouds,CI,2022-02-12 19:32:58
188,Omboue,-1.5746,9.2618,79.14,88,100,6.62,light rain,GA,2022-02-12 19:32:59
189,Sorland,67.667,12.6934,35.65,53,100,14.88,overcast clouds,NO,2022-02-12 19:32:59
190,Sabha,27.0377,14.4283,54.36,28,0,8.25,clear sky,LY,2022-02-12 19:33:00
191,Sangre Grande,10.5835,-61.1177,86.9,60,53,11.43,broken clouds,TT,2022-02-12 19:33:00
192,Cabedelo,-6.9811,-34.8339,86.67,71,66,10.16,broken clouds,BR,2022-02-12 19:33:00
193,Benjamin Constant,-4.3831,-70.0311,82.45,74,75,4.61,broken clouds,BR,2022-02-12 19:33:01
194,Plouzane,48.3833,-4.6167,48.38,78,100,16.11,overcast clouds,FR,2022-02-12 19:33:01
195,Vuktyl,63.8567,57.3094,6.89,93,100,8.81,overcast clouds,RU,2022-02-12 19:33:02
196,Wilmington,34.2257,-77.9447,69.71,45,0,6.91,clear sky,US,2022-02-12 19:32:52
197,Qobustan,40.0824,49.412,48.31,93,1,12.41,clear sky,AZ,2022-02-12 19:33:02
198,Ormara,25.2088,64.6357,70.43,60,0,12.68,clear sky,PK,2022-02-12 19:33:03
199,Inhambane,-23.865,35.3833,78.78,78,20,3.44,few clouds,MZ,2022-02-12 19:33:03
200,Rio Grande,-32.035,-52.0986,78.91,95,100,7.09,light rain,BR,2022-02-12 19:32:57
201,Do Gonbadan,30.3586,50.7981,46.49,87,75,0.0,broken clouds,IR,2022-02-12 19:33:04
202,Tazovskiy,67.4667,78.7,-7.38,92,6,14.83,clear sky,RU,2022-02-12 19:30:41
203,Manosque,43.8288,5.7869,47.39,76,100,1.01,overcast clouds,FR,2022-02-12 19:33:05
204,Ugoofaaru,5.6667,73.0,80.74,75,100,4.16,overcast clouds,MV,2022-02-12 19:33:05
205,Marovoay,-16.1,46.6333,80.74,92,7,2.53,moderate rain,MG,2022-02-12 19:33:06
206,Narsaq,60.9167,-46.05,30.42,98,100,1.48,snow,GL,2022-02-12 19:33:07
207,Gardez,33.5974,69.2259,22.5,56,3,4.07,clear sky,AF,2022-02-12 19:33:07
208,Sakakah,29.9697,40.2064,51.37,36,0,4.81,clear sky,SA,2022-02-12 19:33:07
209,Havelock,34.8791,-76.9013,73.06,57,0,9.22,clear sky,US,2022-02-12 19:33:08
210,Jalu,29.0331,21.5482,56.57,41,0,5.88,clear sky,LY,2022-02-12 19:33:08
211,Bafra,41.5678,35.9069,40.78,70,94,5.95,overcast clouds,TR,2022-02-12 19:33:09
212,Santa Marta,11.2408,-74.199,97.34,56,20,15.01,few clouds,CO,2022-02-12 19:30:03
213,Rurrenabaque,-14.4413,-67.5278,83.35,84,99,1.48,moderate rain,BO,2022-02-12 19:33:09
214,Lubango,-14.9172,13.4925,58.93,66,61,4.81,broken clouds,AO,2022-02-12 19:33:10
215,Channel-Port Aux Basques,47.5702,-59.1367,38.86,98,100,26.87,overcast clouds,CA,2022-02-12 19:32:22
216,Alpena,45.0617,-83.4327,14.14,64,0,11.5,clear sky,US,2022-02-12 19:33:10
217,Pec,42.6591,20.2883,37.69,86,100,0.98,overcast clouds,XK,2022-02-12 19:33:11
218,Puerto Carreno,6.189,-67.4859,94.98,36,20,6.91,few clouds,CO,2022-02-12 19:33:11
219,Tocopilla,-22.092,-70.1979,73.87,66,21,11.61,few clouds,CL,2022-02-12 19:33:12
220,Kalmunai,7.4167,81.8167,76.48,88,100,2.46,overcast clouds,LK,2022-02-12 19:33:12
221,Kurya,51.6003,82.2888,17.65,89,100,7.54,overcast clouds,RU,2022-02-12 19:33:12
222,Abu Kamal,34.4506,40.9171,53.2,46,0,8.7,clear sky,SY,2022-02-12 19:33:13
223,Ariquemes,-9.9133,-63.0408,80.67,82,83,2.24,broken clouds,BR,2022-02-12 19:33:13
224,Salalah,17.0151,54.0924,75.29,64,75,6.91,broken clouds,OM,2022-02-12 19:33:14
225,Semnan,35.5729,53.3971,42.64,61,0,0.0,clear sky,IR,2022-02-12 19:33:14
226,Gyenesdias,46.7706,17.2866,38.75,75,0,2.3,clear sky,HU,2022-02-12 19:33:14
227,Yar-Sale,66.8333,70.8333,-8.34,92,100,14.83,overcast clouds,RU,2022-02-12 19:33:15
228,Aljezur,37.3191,-8.8033,54.0,89,100,6.38,overcast clouds,PT,2022-02-12 19:34:15
229,Hofn,64.2539,-15.2082,24.37,69,100,20.8,overcast clouds,IS,2022-02-12 19:34:16
230,Murgab,37.4966,61.9714,42.67,70,100,4.61,overcast clouds,TM,2022-02-12 19:34:16
231,Saint-Francois,46.4154,3.9054,35.67,79,0,3.44,clear sky,FR,2022-02-12 19:34:10
232,Horizontina,-27.6258,-54.3078,82.99,50,79,0.94,broken clouds,BR,2022-02-12 19:32:01
233,Sisimiut,66.9395,-53.6735,11.7,84,100,28.07,overcast clouds,GL,2022-02-12 19:34:17
234,Tazmalt,36.3868,4.3989,48.79,88,91,3.83,overcast clouds,DZ,2022-02-12 19:34:17
235,Morros,-9.4467,-46.3003,79.12,75,68,4.61,light rain,BR,2022-02-12 19:34:18
236,Debre Birhan,9.6833,39.5333,49.82,69,1,5.08,clear sky,ET,2022-02-12 19:34:18
237,The Valley,18.217,-63.0578,78.94,69,75,17.27,broken clouds,AI,2022-02-12 19:34:19
238,Tutoia,-2.7619,-42.2744,85.98,75,19,11.7,few clouds,BR,2022-02-12 19:34:19
239,Muli,2.9167,73.5667,81.21,73,100,6.91,overcast clouds,MV,2022-02-12 19:34:19
240,Beroroha,-21.6667,45.1667,81.39,59,51,4.65,broken clouds,MG,2022-02-12 19:34:20
241,Baracoa,20.3467,-74.4958,80.82,63,13,7.49,few clouds,CU,2022-02-12 19:34:20
242,Maiduguri,11.8464,13.1603,72.01,17,83,9.19,broken clouds,NG,2022-02-12 19:34:21
243,Tamandare,-8.7597,-35.1047,82.83,68,33,11.97,scattered clouds,BR,2022-02-12 19:34:21
244,Namibe,-15.1961,12.1522,75.79,82,91,7.31,overcast clouds,AO,2022-02-12 19:33:52
245,Stornoway,58.2093,-6.3865,44.56,88,75,12.66,broken clouds,GB,2022-02-12 19:34:22
246,Yorosso,12.3536,-4.7761,77.72,10,46,7.05,scattered clouds,ML,2022-02-12 19:34:22
247,Storslett,69.7678,21.0247,14.54,81,22,11.45,few clouds,NO,2022-02-12 19:34:23
248,Touros,-5.1989,-35.4608,86.9,72,33,9.98,scattered clouds,BR,2022-02-12 19:30:15
249,Sao Joao Da Barra,-21.6403,-41.0511,78.89,83,93,5.73,light rain,BR,2022-02-12 19:34:23
250,Oranjemund,-28.55,16.4333,68.72,76,2,9.01,clear sky,NA,2022-02-12 19:34:24
251,Bako,5.7833,36.5667,70.95,43,5,3.67,clear sky,ET,2022-02-12 19:34:24
252,Leshukonskoye,64.8989,45.7622,13.08,97,93,5.59,overcast clouds,RU,2022-02-12 19:34:24
253,Tela,15.7833,-87.45,86.22,89,40,6.91,scattered clouds,HN,2022-02-12 19:34:25
254,Isilkul,54.9109,71.2728,3.9,97,100,4.72,light snow,RU,2022-02-12 19:34:25
255,Antofagasta,-23.65,-70.4,74.21,63,2,10.51,clear sky,CL,2022-02-12 19:30:09
256,Robertsport,6.7533,-11.3686,80.02,84,11,13.51,few clouds,LR,2022-02-12 19:34:26
257,Grafenhainichen,51.7333,12.45,38.41,71,100,7.96,overcast clouds,DE,2022-02-12 19:34:26
258,Jacareacanga,-6.2222,-57.7528,81.25,93,100,1.28,moderate rain,BR,2022-02-12 19:34:27
259,Anloga,5.7947,0.8973,84.42,79,93,11.05,overcast clouds,GH,2022-02-12 19:34:27
260,Bekobod,40.2208,69.2697,38.89,91,100,5.41,overcast clouds,UZ,2022-02-12 19:34:28
261,Lodja,-3.4833,23.4333,71.19,93,76,1.83,light rain,CD,2022-02-12 19:34:28
262,Raudeberg,61.9875,5.1352,41.67,92,100,7.0,light rain,NO,2022-02-12 19:34:29
